O35.7XX5,679.14,5
O35.7XX9,679.14,5
O71.7,665.74,5
O90.89,674.84,5
Q15.0,743.44,5
Q38.3,750.16,5
Q74.0,755.59,5
S01.532A,873.65,5
S01.542A,873.75,5
S01.552A,873.65,5
S09.301A,872.73,5
S09.302A,872.73,5
S09.311A,872.73,5
S09.312A,872.73,5
S09.313A,872.73,5
S09.319A,872.73,5
S09.391A,872.72,5
S09.392A,872.72,5
S09.399A,872.72,5
S22.41XA,807.06,5
S22.41XB,807.16,5
S22.42XA,807.06,5
S22.42XB,807.16,5
S22.43XA,807.06,5
S22.43XB,807.16,5
S35.291A,902.29,5
S35.292A,902.29,5
S35.298A,902.29,5
S47.1XXA,927.8,5
S47.2XXA,927.8,5
T21.71XA,942.51,5
T42.6X1A,967.4,5
T42.6X2A,967.4,5
T42.6X3A,967.4,5
T42.6X4A,967.4,5
T45.8X5A,995.29,5
T45.8X5S,909.5,5
Z08,V67.6,5
Z09,V67.3,5
Z11.59,V73.5,5
Z11.6,V75.6,5
Z11.8,V75.0,5
Z13.228,V77.99,5
Z13.89,V81.5,5
Z38.4,V33.1,5
Z38.7,V36.1,5
Z38.8,V36.01,5
C96.9,202.94,5
A17.81,13.5,4
A18.01,15,4
A18.02,15.9,4
A18.03,730.88,4
A18.52,17.3,4
A18.84,422,4
A51.49,91.89,4
A52.03,93.23,4
A52.15,94.89,4
A54.23,98.34,4
E13.311,362.07,4
E13.321,362.07,4
E13.331,362.07,4
E13.341,362.07,4
E13.351,362.07,4
E13.40,250.6,4
E13.41,355.9,4
E13.42,357.2,4
E13.43,536.3,4
E13.44,353.5,4
E13.49,250.6,4
E13.52,785.4,4
F03.90,290.11,4
F10.10,305.03,4
F10.120,305.03,4
F10.129,305.03,4
F10.220,303.03,4
F10.229,303.03,4
F11.10,305.53,4
F11.120,305.53,4
F11.129,305.53,4
F12.10,305.23,4
F13.10,305.43,4
F13.120,305.43,4
F14.10,305.63,4
F14.120,305.63,4
F15.10,305.73,4
F15.120,305.73,4
F16.10,305.33,4
